DISTANCE_FISHED,NET_WIDTH(M),NET_WIDTH(KM),YEAR
1.648,17.821,0.017821,2017
1.494,15.423,0.015423,2017
1.407,18.097,0.018097,2017
1.408,14.41,0.01441,2017
1.457,15.723,0.015723,2017
1.576,19.518,0.019518,2017
1.902,15.527,0.015527,2017
1.543,15.722,0.015722,2017
1.285,14.344,0.014344,2017
1.265,14.844,0.014844,2017
1.464,15.498,0.015498,2017
1.64,15.245,0.015245,2017
1.589,16.137,0.016137,2017
1.713,18.164,0.018164,2017
1.079,15.593,0.015593,2017
1.182,16.678,0.016678,2017
1.396,16.372,0.016372,2017
1.122,15.146,0.015146,2017
1.393,15.933,0.015933,2017
1.153,15.663,0.015663,2017
1.565,15.474,0.015474,2017
1.407,14.636,0.014636,2017
1.422,14.914,0.014914,2017
1.474,15.161,0.015161,2017
1.41,15.907,0.015907,2017
1.567,17.056,0.017056,2017
1.464,13.859,0.013859,2017
1.705,15.761,0.015761,2017
1.053,17.081,0.017081,2017
1.504,19.294,0.019294,2017
1.425,16.966,0.016966,2017
1.497,17.37,0.01737,2017
1.643,18.177,0.018177,2017
1.543,16.9,0.0169,2017
1.463,16.822,0.016822,2017
1.374,16.899,0.016899,2017
1.348,14.953,0.014953,2017
1.173,14.695,0.014695,2017
1.378,14.913,0.014913,2017
1.042,18.31,0.01831,2017
1.109,16.338,0.016338,2017
1.557,15.845,0.015845,2017
1.151,13.86,0.01386,2017
1.468,15.862,0.015862,2017
1.265,15.278,0.015278,2017
1.492,15.746,0.015746,2017
1.455,15.246,0.015246,2017
1.548,16.64,0.01664,2017
1.559,14.842,0.014842,2017
1.746,14.996,0.014996,2017
1.666,15.115,0.015115,2017
1.487,17.121,0.017121,2017
1.506,16.825,0.016825,2017
1.017,16.745,0.016745,2017
1.871,17.472,0.017472,2017
1.465,15.805,0.015805,2017
1.524,15.712,0.015712,2017
1.499,15.298,0.015298,2017
1.445,16.576,0.016576,2017
1.505,16.07,0.01607,2017
1.536,16.02,0.01602,2017
0.989,15.232,0.015232,2017
1.481,15.641,0.015641,2017
1.483,14.58,0.01458,2017
1.507,16.127,0.016127,2017
1.515,16.336,0.016336,2017
1.556,15.202,0.015202,2017
1.442,17.049,0.017049,2017
1.549,16.407,0.016407,2017
1.511,16.67,0.01667,2017
1.473,17.015,0.017015,2017
1.447,16.236,0.016236,2017
1.526,15.78,0.01578,2017
1.545,17.689,0.017689,2017
1.468,14.93,0.01493,2017
1.293,15.841,0.015841,2017
1.475,18.535,0.018535,2017
1.429,15.859,0.015859,2017
1.527,15.579,0.015579,2017
1.483,15.674,0.015674,2017
1.528,15.415,0.015415,2017
1.516,19.532,0.019532,2017
1.504,17.215,0.017215,2017
1.481,15.666,0.015666,2017
1.465,17.63,0.01763,2017
1.594,18.473,0.018473,2017
1.497,15.645,0.015645,2017
1.518,15.433,0.015433,2017
1.48,15.988,0.015988,2017
1.455,14.725,0.014725,2017
1.492,15.957,0.015957,2017
1.59,15.99,0.01599,2017
1.538,18.083,0.018083,2017
1.494,18.169,0.018169,2017
1.35,16.917,0.016917,2017
1.48,17.152,0.017152,2017
1.589,17.763,0.017763,2017
1.51,15.987,0.015987,2017
1.474,14.976,0.014976,2017
1.496,14.978,0.014978,2017
1.455,15.545,0.015545,2017
1.538,15.232,0.015232,2017
1.475,16.495,0.016495,2017
1.507,16.093,0.016093,2017
1.513,16.873,0.016873,2017
1.479,16.498,0.016498,2017
1.542,17.509,0.017509,2017
1.532,16.998,0.016998,2017
1.665,16.35,0.01635,2017
1.298,16.355,0.016355,2017
1.619,17.48,0.01748,2017
1.646,17.211,0.017211,2017
1.58,16.394,0.016394,2017
1.517,16.285,0.016285,2017
1.47,16.727,0.016727,2017
1.623,16.064,0.016064,2017
1.617,16.34,0.01634,2017
1.622,16.402,0.016402,2017
1.472,17.302,0.017302,2017
1.481,17.618,0.017618,2017
1.515,18.506,0.018506,2017
1.501,16.571,0.016571,2017
1.515,16.044,0.016044,2017
1.465,17.456,0.017456,2017
1.513,16.127,0.016127,2017
1.599,17.078,0.017078,2017
1.512,17.703,0.017703,2017
1.496,15.055,0.015055,2017
1.543,17.445,0.017445,2017
1.526,16.159,0.016159,2017
1.02,16.572,0.016572,2017
1.548,16.41,0.01641,2017
1.653,17.514,0.017514,2017
1.69,14.843,0.014843,2017
1.535,17.962,0.017962,2017
1.488,16.937,0.016937,2017
1.496,16.65,0.01665,2017
1.507,16.832,0.016832,2017
1.514,15.304,0.015304,2017
1.473,15.78,0.01578,2017
1.532,16.52,0.01652,2017
1.469,16.864,0.016864,2017
1.479,16.676,0.016676,2017
1.492,17.519,0.017519,2017
1.477,15.599,0.015599,2017
1.492,17.268,0.017268,2017
1.512,17.69,0.01769,2017
1.19,16.309,0.016309,2017
1.506,17.801,0.017801,2017
1.06,16.855,0.016855,2017
1.498,16.127,0.016127,2017
1.474,17.748,0.017748,2017
1.626,16.981,0.016981,2017
1.498,17.077,0.017077,2017
1.512,16.499,0.016499,2017
1.605,16.853,0.016853,2017
1.538,16.809,0.016809,2017
1.394,18.515,0.018515,2017
1.486,16.643,0.016643,2017
1.605,17.188,0.017188,2017
1.502,17.457,0.017457,2017
1.461,17.121,0.017121,2017
1.472,19.051,0.019051,2017
1.464,15.764,0.015764,2017
1.695,17.021,0.017021,2017
1.576,15.629,0.015629,2017
1.552,17.144,0.017144,2019
1.493,15.341,0.015341,2019
1.549,15.511,0.015511,2019
1.478,15.582,0.015582,2019
1.483,15.503,0.015503,2019
1.508,15.576,0.015576,2019
1.473,16.55,0.01655,2019
1.563,18.015,0.018015,2019
1.479,15.322,0.015322,2019
1.415,14.453,0.014453,2019
1.511,15.808,0.015808,2019
1.476,14.996,0.014996,2019
1.469,17.862,0.017862,2019
1.45,16.688,0.016688,2019
1.539,15.857,0.015857,2019
1.45,15.245,0.015245,2019
1.464,16.184,0.016184,2019
1.47,15.905,0.015905,2019
1.476,16.445,0.016445,2019
1.503,15.611,0.015611,2019
1.547,14.634,0.014634,2019
1.313,16.717,0.016717,2019
1.606,14.686,0.014686,2019
1.461,16.082,0.016082,2019
1.453,15.314,0.015314,2019
1.53,17.506,0.017506,2019
1.473,15.789,0.015789,2019
1.506,15.475,0.015475,2019
1.474,16.53,0.01653,2019
1.498,16.552,0.016552,2019
1.486,16.619,0.016619,2019
1.52,14.395,0.014395,2019
1.456,15.795,0.015795,2019
1.09,15.606,0.015606,2019
1.522,16.674,0.016674,2019
1.41,16.994,0.016994,2019
1.45,16.426,0.016426,2019
1.493,14.952,0.014952,2019
1.54,15.563,0.015563,2019
1.48,14.702,0.014702,2019
1.493,14.308,0.014308,2019
1.436,14.547,0.014547,2019
1.353,15.85,0.01585,2019
1.452,15.024,0.015024,2019
1.256,14.708,0.014708,2019
1.481,15.657,0.015657,2019
1.473,16.084,0.016084,2019
1.467,15.337,0.015337,2019
1.472,14.849,0.014849,2019
0.96,15.595,0.015595,2019
1.487,17.435,0.017435,2019
1.233,17.63,0.01763,2019
1.487,13.943,0.013943,2019
1.488,16.314,0.016314,2019
1.465,16.845,0.016845,2019
1.337,17.635,0.017635,2019
1.48,14.112,0.014112,2019
1.431,16.795,0.016795,2019
1.509,15.794,0.015794,2019
1.449,15.287,0.015287,2019
1.45,16.291,0.016291,2019
1.427,15.792,0.015792,2019
1.484,15.841,0.015841,2019
1.463,14.851,0.014851,2019
1.336,14.721,0.014721,2019
1.46,15.286,0.015286,2019
1.424,16.826,0.016826,2019
1.464,15.701,0.015701,2019
1.46,17.41,0.01741,2019
1.471,18.193,0.018193,2019
1.442,16.638,0.016638,2019
1.458,14.767,0.014767,2019
1.542,16.616,0.016616,2019
1.609,15.101,0.015101,2019
1.538,15.917,0.015917,2019
1.445,16.522,0.016522,2019
1.451,15.527,0.015527,2019
1.448,16.676,0.016676,2019
1.45,16.011,0.016011,2019
1.437,18.118,0.018118,2019
1.487,15.138,0.015138,2019
1.514,16.661,0.016661,2019
1.433,16.061,0.016061,2019
1.425,16.246,0.016246,2019
1.403,16.8,0.0168,2019
1.58,14.509,0.014509,2019
1.415,16.515,0.016515,2019
1.47,15.476,0.015476,2019
1.424,16.166,0.016166,2019
1.539,15.643,0.015643,2019
1.443,15.777,0.015777,2019
1.474,15.22,0.01522,2019
1.527,15.15,0.01515,2019
1.452,16.376,0.016376,2019
1.418,14.48,0.01448,2019
1.439,15.813,0.015813,2019
1.423,15.743,0.015743,2019
1.15,18.31,0.01831,2019
1.609,18.341,0.018341,2019
1.45,16.13,0.01613,2019
1.411,15.701,0.015701,2019
1.47,14.325,0.014325,2019
1.51,15.531,0.015531,2019
1.451,15.358,0.015358,2019
1.512,14.838,0.014838,2019
1.463,14.859,0.014859,2019
1.384,15.48,0.01548,2019
1.418,16.339,0.016339,2019
1.455,16.266,0.016266,2019
1.511,15.198,0.015198,2019
1.442,16.383,0.016383,2019
1.461,15.259,0.015259,2019
1.298,15.291,0.015291,2019
1.374,14.434,0.014434,2019
1.411,14.072,0.014072,2019
1.464,14.487,0.014487,2019
1.515,15.683,0.015683,2019
1.461,14.855,0.014855,2019
1.466,14.023,0.014023,2019
1.478,15.538,0.015538,2019
1.408,17.471,0.017471,2019
1.449,15.255,0.015255,2019
1.41,15.725,0.015725,2019
1.441,15.2,0.0152,2019
1.461,15.89,0.01589,2019
1.437,16.62,0.01662,2019
1.453,15.287,0.015287,2019
1.383,14.821,0.014821,2019
1.431,16.765,0.016765,2019
1.508,14.664,0.014664,2019
1.418,16.142,0.016142,2019
1.421,14.529,0.014529,2019
1.588,14.756,0.014756,2019
1.552,14.576,0.014576,2019
1.442,16.144,0.016144,2019
1.542,16.272,0.016272,2019
1.51,15.523,0.015523,2019
1.532,16.047,0.016047,2019
1.454,16.418,0.016418,2019
1.479,17.646,0.017646,2019
1.519,17.307,0.017307,2019
1.27,18.272,0.018272,2019
1.458,17.034,0.017034,2019
1.488,13.63,0.01363,2019
1.503,15.946,0.015946,2019
1.452,17.637,0.017637,2019
1.494,17.05,0.01705,2019
1.47,17.541,0.017541,2019
1.487,16.091,0.016091,2019
1.506,16.232,0.016232,2019
1.512,14.129,0.014129,2019
1.499,15.642,0.015642,2019
1.501,16.865,0.016865,2019
1.484,15.884,0.015884,2019
1.495,16.214,0.016214,2019
1.482,15.878,0.015878,2019
1.493,15.947,0.015947,2019
1.486,17.727,0.017727,2019
1.467,16.204,0.016204,2019
1.491,16.207,0.016207,2019
1.471,15.7,0.0157,2019
1.495,16.139,0.016139,2019
1.493,15.926,0.015926,2019
1.486,16.358,0.016358,2019
1.33,16.675,0.016675,2019
1.33,16.75,0.01675,2019
1.477,16.536,0.016536,2019
1.514,15.787,0.015787,2019
1.477,16.958,0.016958,2019
1.463,15.972,0.015972,2019
1.434,14.699,0.014699,2019
1.447,16.441,0.016441,2019
1.503,13.93,0.01393,2019
1.184,15.941,0.015941,2019
1.469,16.896,0.016896,2019
1.494,16.101,0.016101,2019
1.36,15.434,0.015434,2019
1.473,16.672,0.016672,2019
1.474,14.157,0.014157,2019
1.463,15.701,0.015701,2019
1.486,16.432,0.016432,2019
1.379,15.015,0.015015,2019
1.531,15.545,0.015545,2019
1.535,15.013,0.015013,2019
1.446,15.373,0.015373,2019
1.45,14.916,0.014916,2019
1.473,15.584,0.015584,2019
1.454,15.534,0.015534,2019
1.449,15.421,0.015421,2019
1.453,16.751,0.016751,2019
1.511,16.27,0.01627,2019
1.63,18.177,0.018177,2019
1.491,15.995,0.015995,2019
1.461,15.427,0.015427,2019
1.329,15.544,0.015544,2019
1.476,16.276,0.016276,2019
1.485,16.057,0.016057,2019
1.489,17.059,0.017059,2019
1.424,15.342,0.015342,2019
1.439,15.806,0.015806,2019
1.458,15.866,0.015866,2019
1.601,13.82,0.01382,2019
1.504,16.357,0.016357,2019
1.464,16.484,0.016484,2019
1.45,15.419,0.015419,2019
1.613,15.749,0.015749,2019
1.537,17.002,0.017002,2019
1.581,15.899,0.015899,2019
1.448,16.658,0.016658,2019
1.454,19.128,0.019128,2019
1.582,13.073,0.013073,2019
1.532,11.816,0.011816,2019
1.496,17.736,0.017736,2019
1.497,12.859,0.012859,2019
1.426,16.143,0.016143,2019
1.498,14.984,0.014984,2019
1.476,17.232,0.017232,2019
1.672,15.592,0.015592,2019
1.439,15.094,0.015094,2019
1.36,16.564,0.016564,2019
1.456,16.6,0.0166,2019
1.485,15.193,0.015193,2019
1.407,14.56,0.01456,2019
1.48,19.263,0.019263,2019
1.498,16.129,0.016129,2019
1.486,16.564,0.016564,2019
1.607,15.934,0.015934,2019
1.126,14.987,0.014987,2019
1.75,15.497,0.015497,2019
1.531,14.162,0.014162,2019
1.494,14.913,0.014913,2019
1.493,13.754,0.013754,2019
1.475,14.767,0.014767,2019
1.48,15.548,0.015548,2019
1.47,15.897,0.015897,2019
1.496,16.163,0.016163,2019
1.517,16.156,0.016156,2019
1.451,16.352,0.016352,2019
1.477,13.995,0.013995,2019
1.488,16.868,0.016868,2019
1.453,15.515,0.015515,2019
1.502,15.503,0.015503,2019
1.446,15.851,0.015851,2019
1.482,16.494,0.016494,2019
1.085,15.19,0.01519,2019
1.477,15.189,0.015189,2019
1.496,16.376,0.016376,2019
1.494,15.497,0.015497,2019
1.513,15.058,0.015058,2019
1.497,17.016,0.017016,2019
1.498,16.151,0.016151,2019
1.478,16.079,0.016079,2019
1.494,16.956,0.016956,2019
1.579,18.822,0.018822,2019
1.467,14.166,0.014166,2019
1.454,14.62,0.01462,2019
1.532,17.576,0.017576,2019
1.542,18.875,0.018875,2019
1.556,17.076,0.017076,2019
1.503,15.655,0.015655,2019
1.491,16.365,0.016365,2019
1.448,19.047,0.019047,2019
1.365,16.687,0.016687,2019
0.987,15.007,0.015007,2019
1.568,16.589,0.016589,2019
1.475,19.32,0.01932,2019
1.457,16.931,0.016931,2019
1.505,16.947,0.016947,2019
1.529,15.023,0.015023,2019
1.546,16.209,0.016209,2019
1.462,15.072,0.015072,2019
1.529,16.086,0.016086,2019
1.441,15.375,0.015375,2019
1.491,14.663,0.014663,2019
1.206,14.668,0.014668,2019
1.508,15.713,0.015713,2019
1.502,15.767,0.015767,2019
1.506,16.653,0.016653,2019
1.548,16.035,0.016035,2019
1.422,16.218,0.016218,2019
1.438,15.968,0.015968,2019
1.512,15.614,0.015614,2019
1.467,15.53,0.01553,2019
1.597,16.846,0.016846,2019
1.444,15.655,0.015655,2019
1.503,17.293,0.017293,2019
1.435,17.937,0.017937,2019
1.43,16.368,0.016368,2019
1.411,15.972,0.015972,2019
1.524,15.718,0.015718,2019
1.467,15.593,0.015593,2019
1.461,16.091,0.016091,2019
1.496,17.388,0.017388,2019
1.461,16.092,0.016092,2019
1.547,15.638,0.015638,2019
1.479,16.308,0.016308,2019
1.259,16.861,0.016861,2019
1.529,15.329,0.015329,2019
1.518,16.3,0.0163,2019
1.585,15.127,0.015127,2019
1.511,16.422,0.016422,2019
1.613,15.892,0.015892,2019
1.549,16.166,0.016166,2019
1.536,16.171,0.016171,2019
1.47,15.185,0.015185,2019
1.522,14.767,0.014767,2019
1.465,15.911,0.015911,2019
1.547,16.223,0.016223,2019
1.482,17.424,0.017424,2019
1.506,15.731,0.015731,2019
1.506,15.412,0.015412,2019
1.452,17.303,0.017303,2019
1.504,17.004,0.017004,2019
1.573,15.643,0.015643,2019
1.358,15.717,0.015717,2019
1.494,16.802,0.016802,2019
1.462,16.617,0.016617,2019
1.508,14.826,0.014826,2019
1.48,15.996,0.015996,2019
1.714,15.172,0.015172,2019
1.532,16.04,0.01604,2019
1.526,15.073,0.015073,2019
1.749,15.211,0.015211,2019
1.496,14.841,0.014841,2019
1.677,14.894,0.014894,2019
1.732,14.885,0.014885,2019
1.801,14.844,0.014844,2019
1.492,15.3,0.0153,2019
1.503,15.788,0.015788,2019
1.483,16.354,0.016354,2019
1.612,15.2,0.0152,2019
1.575,14.939,0.014939,2019
1.508,15.257,0.015257,2019
1.412,16.554,0.016554,2019
1.595,15.418,0.015418,2019
1.562,14.72,0.01472,2019
1.608,16.277,0.016277,2019
1.474,16.664,0.016664,2019
1.478,16.143,0.016143,2019
1.559,16.465,0.016465,2019
1.528,16.783,0.016783,2019
1.531,15.418,0.015418,2019
1.568,15.237,0.015237,2019
1.52,15.497,0.015497,2019
1.64,15.282,0.015282,2019
1.486,16.029,0.016029,2019
1.934,14.444,0.014444,2019
1.68,15.354,0.015354,2019
1.559,15.298,0.015298,2019
1.432,17.51,0.01751,2019
1.443,16.686,0.016686,2019
1.478,17.384,0.017384,2019
1.649,16.513,0.016513,2019
1.497,15.838,0.015838,2019
1.527,15.897,0.015897,2019
1.521,15.86,0.01586,2019
1.484,16.073,0.016073,2019
1.495,15.41,0.01541,2019
1.505,16.817,0.016817,2019
1.447,17.402,0.017402,2019
1.498,16.32,0.01632,2019
1.468,17.408,0.017408,2019
1.471,16.404,0.016404,2019
1.465,15.561,0.015561,2019
1.471,16.517,0.016517,2019
1.494,16.622,0.016622,2019
1.412,16.358,0.016358,2019
1.69,16.68,0.01668,2019
1.439,15.402,0.015402,2019
1.495,16.813,0.016813,2019
1.321,16.573,0.016573,2019
1.471,16.493,0.016493,2019
1.467,16.685,0.016685,2019
1.481,17.104,0.017104,2019
1.477,16.441,0.016441,2019
1.484,16.229,0.016229,2019
1.5,16.806,0.016806,2019
1.593,14.641,0.014641,2019
1.537,15.316,0.015316,2019
1.497,16.396,0.016396,2019
1.603,15.05,0.01505,2019
1.63,14.411,0.014411,2019
1.547,15.725,0.015725,2019
1.696,15.485,0.015485,2019
1.512,16.674,0.016674,2019
1.473,14.161,0.014161,2019
1.491,16.038,0.016038,2019
1.613,15.776,0.015776,2019
1.489,16.349,0.016349,2019
1.555,15.667,0.015667,2019
1.48,16.301,0.016301,2019
1.637,14.141,0.014141,2019
1.583,15.23,0.01523,2019
1.557,16.511,0.016511,2019
1.527,16.844,0.016844,2019
1.475,15.979,0.015979,2019
1.558,15.035,0.015035,2019
1.518,14.658,0.014658,2019
1.545,16.13,0.01613,2019
1.552,14.993,0.014993,2019
1.531,16.639,0.016639,2019
1.518,15.301,0.015301,2019
1.519,16.444,0.016444,2019
1.443,16.235,0.016235,2019
1.54,15.843,0.015843,2019
1.525,15.825,0.015825,2019
1.551,15.088,0.015088,2019
1.554,15.254,0.015254,2019
1.481,16.434,0.016434,2019
1.497,16.936,0.016936,2019
1.539,15.093,0.015093,2019
1.525,16.669,0.016669,2019
1.457,15.569,0.015569,2019
1.51,15.202,0.015202,2019
1.558,15.958,0.015958,2019
1.445,16.856,0.016856,2019
1.446,16.205,0.016205,2019
1.546,16.513,0.016513,2019
1.501,15.175,0.015175,2019
1.585,16.163,0.016163,2019
1.543,15.855,0.015855,2019
1.585,15.172,0.015172,2019
1.565,16.381,0.016381,2019
1.527,15.447,0.015447,2019
1.587,15.413,0.015413,2019
1.622,14.653,0.014653,2019
1.481,16.975,0.016975,2019
1.551,14.768,0.014768,2019
1.55,14.723,0.014723,2019
1.539,15.334,0.015334,2019
1.64,15.042,0.015042,2019
1.536,15.49,0.01549,2019
1.505,16.209,0.016209,2019
1.467,15.487,0.015487,2019
1.505,14.147,0.014147,2019
1.469,15.295,0.015295,2019
1.507,15.327,0.015327,2019
1.479,16.989,0.016989,2019
1.501,16.224,0.016224,2019
1.502,16.63,0.01663,2019
1.458,16.339,0.016339,2019
1.5,16.7,0.0167,2019
1.391,16.242,0.016242,2019
1.538,16.726,0.016726,2019
1.535,14.593,0.014593,2019
1.453,14.28,0.01428,2019
1.52,15.991,0.015991,2019
1.483,16.428,0.016428,2019
1.498,15.493,0.015493,2019
1.486,16.839,0.016839,2019
1.689,16.652,0.016652,2019
1.479,15.797,0.015797,2019
1.616,16.094,0.016094,2019
1.504,16.928,0.016928,2019
1.431,16.166,0.016166,2019
1.513,15.583,0.015583,2019
1.507,17.176,0.017176,2019
1.456,16.983,0.016983,2019
1.502,16.554,0.016554,2019
1.453,15.624,0.015624,2019
1.459,16.261,0.016261,2019
1.46,16.367,0.016367,2019
1.439,16.349,0.016349,2019
1.477,17.134,0.017134,2019
1.432,17.299,0.017299,2019
1.548,17.827,0.017827,2019
1.496,16.745,0.016745,2019
1.46,16.491,0.016491,2019
1.798,15.165,0.015165,2019
1.473,16.435,0.016435,2019
1.438,15.737,0.015737,2019
1.465,16.07,0.01607,2019
1.47,18.655,0.018655,2019
1.494,16.59,0.01659,2019
1.464,16.061,0.016061,2019
1.478,15.531,0.015531,2019
1.491,15.092,0.015092,2019
1.48,16.288,0.016288,2019
1.476,16.063,0.016063,2019
1.433,15.478,0.015478,2019
1.5,15.959,0.015959,2019
1.529,16.194,0.016194,2019
1.494,15.968,0.015968,2019
1.538,15.437,0.015437,2019
1.484,16.151,0.016151,2019
1.485,15.952,0.015952,2019
1.497,16.189,0.016189,2019
1.502,16.26,0.01626,2019
1.51,18.208,0.018208,2019
1.502,16.26,0.01626,2019
1.509,16.552,0.016552,2019
1.614,15.152,0.015152,2019
1.445,14.446,0.014446,2019
1.529,15.065,0.015065,2019
1.542,17.129,0.017129,2019
1.291,16.534,0.016534,2019
1.505,15.65,0.01565,2019
1.506,15.579,0.015579,2019
1.564,16.624,0.016624,2019
1.466,17.78,0.01778,2019
1.658,17.405,0.017405,2019
1.544,17.107,0.017107,2019
1.504,16.035,0.016035,2019
1.49,16.456,0.016456,2019
1.515,16.613,0.016613,2019
1.528,16.363,0.016363,2019
1.547,16.512,0.016512,2019
1.744,14.877,0.014877,2019
1.521,16.752,0.016752,2019
1.549,17.53,0.01753,2019
1.43,16.489,0.016489,2019
1.475,16.294,0.016294,2019
1.473,16.427,0.016427,2019
1.51,16.503,0.016503,2019
1.527,16.018,0.016018,2019
1.53,16.766,0.016766,2019
1.49,15.875,0.015875,2019
1.521,16.558,0.016558,2019
1.476,16.065,0.016065,2019
1.507,15.996,0.015996,2019
1.53,16.317,0.016317,2019
1.496,16.638,0.016638,2019
1.523,16.411,0.016411,2019
1.708,19.658,0.019658,2019
1.588,16.695,0.016695,2019
1.572,15.885,0.015885,2019
1.585,16.334,0.016334,2019
1.528,16.644,0.016644,2019
1.606,16.347,0.016347,2019
1.575,15.418,0.015418,2019
1.623,15.524,0.015524,2019
1.652,15.624,0.015624,2019
1.592,14.698,0.014698,2019
1.562,17.513,0.017513,2019
1.601,16.451,0.016451,2019
1.676,16.163,0.016163,2019
1.615,18.09,0.01809,2019
1.54,16.256,0.016256,2019
1.653,16.499,0.016499,2019
1.524,15.976,0.015976,2019
1.528,17.32,0.01732,2019
1.236,16.362,0.016362,1996
0.714,17.162,0.017162,1996
1.654,16.743,0.016743,1996
1.478,16.925,0.016925,1996
1.521,15.601,0.015601,1996
1.679,16.71,0.01671,1996
1.593,15.632,0.015632,1996
1.127,15.719,0.015719,1996
1.762,15.759,0.015759,1996
1.696,15.856,0.015856,1996
1.623,16.761,0.016761,1996
1.617,16.202,0.016202,1996
1.77,15.592,0.015592,1996
1.516,13.97,0.01397,1996
1.685,15.531,0.015531,1996
1.583,16.363,0.016363,1996
0.779,17.059,0.017059,1996
1.55,16.201,0.016201,1996
1.714,15.742,0.015742,1996
1.718,15.323,0.015323,1996
1.696,16.905,0.016905,1996
1.672,16.621,0.016621,1996
1.566,15.923,0.015923,1996
1.664,16.309,0.016309,1996
1.68,16.729,0.016729,1996
1.656,16.218,0.016218,1996
1.613,16.13,0.01613,1996
1.598,15.791,0.015791,1996
1.712,16.347,0.016347,1996
1.571,16.158,0.016158,1996
1.651,15.229,0.015229,1996
1.546,15.981,0.015981,1996
1.722,16.836,0.016836,1996
1.633,16.585,0.016585,1996
1.592,16.421,0.016421,1996
1.593,16.858,0.016858,1996
1.805,15.892,0.015892,1996
1.769,16.555,0.016555,1996
1.605,16.235,0.016235,1996
1.58,16.049,0.016049,1996
1.524,17.852,0.017852,1996
1.756,14.93,0.01493,1996
1.813,15.8,0.0158,1996
1.537,16.488,0.016488,1996
1.759,16.445,0.016445,1996
1.596,16.132,0.016132,1996
1.667,16.083,0.016083,1996
1.777,15.667,0.015667,1996
1.827,16.479,0.016479,1996
1.581,15.541,0.015541,1996
1.44,16.26,0.01626,1996
